username, deviceName, position, distance, timestamp,targetPointX, targetPointY, gazePointX, gazePointY,faceTransform_0_x, faceTransform_0_y, faceTransform_0_z, faceTransform_0_w,faceTransform_1_x, faceTransform_1_y, faceTransform_1_z, faceTransform_1_w,faceTransform_2_x, faceTransform_2_y, faceTransform_2_z, faceTransform_2_w,faceTransform_3_x, faceTransform_3_y, faceTransform_3_z, faceTransform_3_w,rightEyeTransform_0_x, rightEyeTransform_0_y, rightEyeTransform_0_z, rightEyeTransform_0_w,rightEyeTransform_1_x, rightEyeTransform_1_y, rightEyeTransform_1_z, rightEyeTransform_1_w,rightEyeTransform_2_x, rightEyeTransform_2_y, rightEyeTransform_2_z, rightEyeTransform_2_w,rightEyeTransform_3_x, rightEyeTransform_3_y, rightEyeTransform_3_z, rightEyeTransform_3_w,leftEyeTransform_0_x, leftEyeTransform_0_y, leftEyeTransform_0_z, leftEyeTransform_0_w,leftEyeTransform_1_x, leftEyeTransform_1_y, leftEyeTransform_1_z, leftEyeTransform_1_w,leftEyeTransform_2_x, leftEyeTransform_2_y, leftEyeTransform_2_z, leftEyeTransform_2_w,leftEyeTransform_3_x, leftEyeTransform_3_y, leftEyeTransform_3_z, leftEyeTransform_3_w
victor,iPad Mini 6th,Left,Close,1714395281.307458,1133.0,372.0,381.220674186241,911.0660121567606,0.9274233,0.18122184,0.3271769,0.0,-0.044751972,0.9222567,-0.383979,0.0,-0.37132648,0.34146923,0.8634323,0.0,0.044454098,-0.020452237,-0.31659663,1.0,0.907816,0.10220674,-0.40672338,0.0,0.0,0.9698468,0.2437157,0.0,0.41936868,-0.22124901,0.88044244,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.93032885,0.09147624,-0.3551344,0.0,0.0,0.9683902,0.24943991,0.0,0.36672655,-0.23206115,0.90092134,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Right,Close,1714395288.9081469,1133.0,372.0,2914.026820753503,1013.0582762534224,0.8054294,-0.23081648,-0.5459002,0.0,0.043608397,0.9416347,-0.33379972,0.0,0.5910852,0.2450463,0.7684859,0.0,0.15766864,-0.027511796,-0.3330391,1.0,0.9787512,-0.023139047,0.20374157,0.0,0.0,0.9936126,0.112845145,0.0,-0.20505132,-0.11044732,0.9724995,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.96494347,-0.029218785,0.26082614,0.0,0.0,0.9937837,0.11132762,0.0,-0.26245764,-0.10742486,0.95894516,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Right,Close,1714395288.90815,1133.0,372.0,2910.2343109648996,1011.315500386118,0.8055475,-0.23166625,-0.5453661,0.0,0.04460003,0.9414959,-0.3340607,0.0,0.5908505,0.24477838,0.7687518,0.0,0.1576101,-0.027491016,-0.33291295,1.0,0.9787566,-0.023212437,0.20370749,0.0,0.0,0.9935702,0.11321717,0.0,-0.20502576,-0.11081205,0.9724634,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.96494925,-0.029312769,0.26079452,0.0,0.0,0.9937426,0.111694634,0.0,-0.2624367,-0.10777966,0.95891124,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Right,Close,1714395288.9081511,1133.0,372.0,2905.023100338583,1009.0629446478341,0.80586386,-0.23161696,-0.54491943,0.0,0.045169987,0.9416816,-0.33345965,0.0,0.5903754,0.24410903,0.76932937,0.0,0.15765308,-0.027427278,-0.33284405,1.0,0.97869337,-0.023242457,0.20400739,0.0,0.0,0.99357253,0.11319721,0.0,-0.20532711,-0.110785365,0.97240293,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.96486735,-0.029340614,0.2610941,0.0,0.0,0.993745,0.11167272,0.0,-0.2627375,-0.107749365,0.95883214,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Right,Close,1714395288.908152,1133.0,372.0,2914.529428707333,1006.8070420148804,0.8055183,-0.23077196,-0.5457878,0.0,0.04487344,0.9421619,-0.33214036,0.0,0.5908693,0.24305378,0.76928437,0.0,0.15764022,-0.027321111,-0.33271962,1.0,0.9790745,-0.022898432,0.2022098,0.0,0.0,0.9936492,0.11252179,0.0,-0.2035022,-0.11016722,0.97285664,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.96532315,-0.028981475,0.25944373,0.0,0.0,0.9938185,0.1110157,0.0,-0.2610574,-0.10716604,0.9593561,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Right,Close,1714395288.908153,1133.0,372.0,2916.102469202102,1001.6878231792,0.8048333,-0.22983554,-0.5471917,0.0,0.04444655,0.94272506,-0.3305964,0.0,0.5918342,0.24175423,0.7689519,0.0,0.1576052,-0.027202312,-0.3326379,1.0,0.9790127,-0.02296902,0.20250076,0.0,0.0,0.9936286,0.11270415,0.0,-0.20379925,-0.1103388,0.97277504,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.96524686,-0.02905939,0.25971928,0.0,0.0,0.99379873,0.111193836,0.0,-0.26133993,-0.1073295,0.9592611,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Right,Close,1714395288.908154,1133.0,372.0,2918.7962412834167,1000.1821030800737,0.80468273,-0.22932188,-0.5476288,0.0,0.04422408,0.94298124,-0.32989478,0.0,0.5920557,0.24124226,0.76894224,0.0,0.1576048,-0.027162591,-0.3324848,1.0,0.9791539,-0.022826722,0.20183319,0.0,0.0,0.9936652,0.11238053,0.0,-0.2031199,-0.110037826,0.9729512,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.96541417,-0.028908195,0.25911355,0.0,0.0,0.993834,0.11087783,0.0,-0.26072115,-0.10704303,0.95946145,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Right,Close,1714395288.908155,1133.0,372.0,2913.0162498143713,999.1866409797368,0.8047392,-0.2297376,-0.5473714,0.0,0.044648897,0.9428899,-0.33009866,0.0,0.5919469,0.2412038,0.7690379,0.0,0.1575907,-0.027182365,-0.3322997,1.0,0.9790222,-0.022941438,0.2024574,0.0,0.0,0.99364096,0.11259432,0.0,-0.20375305,-0.110232346,0.9727966,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.96524876,-0.029030042,0.25971514,0.0,0.0,0.99381083,0.11108467,0.0,-0.26133254,-0.107224345,0.9592747,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Right,Close,1714395288.908156,1133.0,372.0,2910.759869053608,998.8220685246422,0.80496913,-0.230347,-0.54677683,0.0,0.045353822,0.94275284,-0.3303941,0.0,0.5915806,0.24115863,0.7693341,0.0,0.15762794,-0.027200209,-0.33224663,1.0,0.9790315,-0.022954203,0.20241126,0.0,0.0,0.9936312,0.11268153,0.0,-0.20370865,-0.110318765,0.97279626,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.9652564,-0.02904937,0.25968483,0.0,0.0,0.9938013,0.11117054,0.0,-0.26130456,-0.10730808,0.9592731,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Right,Close,1714395288.9081569,1133.0,372.0,2907.2582522245843,1002.6389628315536,0.8051831,-0.2319939,-0.5457647,0.0,0.046492092,0.94216627,-0.33190534,0.0,0.591201,0.24187084,0.7694023,0.0,0.15754747,-0.027278492,-0.33204216,1.0,0.97904694,-0.022893436,0.2023433,0.0,0.0,0.9936602,0.11242426,0.0,-0.20363429,-0.11006864,0.97284013,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.96527565,-0.028975304,0.25962168,0.0,0.0,0.99382967,0.11091723,0.0,-0.26123357,-0.1070657,0.9593196,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Right,Close,1714395288.9081578,1133.0,372.0,2897.6802046843404,1006.2885124049787,0.8055839,-0.23319155,-0.5446615,0.0,0.047226053,0.9416363,-0.33330253,0.0,0.5905967,0.24278095,0.7695798,0.0,0.15739532,-0.027365007,-0.33177143,1.0,0.9789054,-0.022938909,0.20302203,0.0,0.0,0.9936773,0.11227291,0.0,-0.20431383,-0.109904565,0.97271615,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.96510243,-0.029006038,0.26026076,0.0,0.0,0.99384665,0.110764116,0.0,-0.2618721,-0.10689873,0.95916396,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Middle,Close,1714395293.891705,0.0,744.0,-9.33226593953418,852.396813295019,0.98829687,0.11267157,0.10283161,0.0,-0.0726958,0.9405246,-0.33185655,0.0,-0.13410647,0.3204974,0.93770826,0.0,0.07376535,-0.012282799,-0.29488075,1.0,0.99897563,-0.008221601,0.044497557,0.0,0.0,0.98335594,0.18168998,0.0,-0.045250714,-0.18150386,0.9823486,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.9929386,-0.021435427,0.11667689,0.0,0.0,0.9835397,0.1806921,0.0,-0.11862957,-0.17941616,0.9765945,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Middle,Close,1714395293.891707,0.0,744.0,-9.056410099577716,853.1279663420099,0.98832065,0.11255051,0.10273659,0.0,-0.07259651,0.94049513,-0.33196148,0.0,-0.13398568,0.32062602,0.9376816,0.0,0.07378368,-0.012310403,-0.2949478,1.0,0.9989747,-0.0082179345,0.044520155,0.0,0.0,0.9833868,0.18152247,0.0,-0.045272272,-0.18133636,0.98237854,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.99293673,-0.021418419,0.11669563,0.0,0.0,0.9835703,0.18052536,0.0,-0.11864492,-0.17925027,0.97662306,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Middle,Close,1714395293.8917089,0.0,744.0,-8.341322147001431,852.0342011639452,0.98831993,0.11266792,0.10261446,0.0,-0.07279027,0.9405849,-0.33166498,0.0,-0.1338856,0.32032174,0.9377999,0.0,0.07379357,-0.012321215,-0.29492489,1.0,0.9989785,-0.008202989,0.04443852,0.0,0.0,0.98338634,0.18152511,0.0,-0.045189276,-0.18133968,0.9823818,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.99294615,-0.021404669,0.11661828,0.0,0.0,0.9835696,0.180529,0.0,-0.11856637,-0.17925557,0.97663164,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Middle,Close,1714395293.891711,0.0,744.0,-7.420328453065842,850.7395266801354,0.9883128,0.11281986,0.10251729,0.0,-0.07304673,0.9407632,-0.33110273,0.0,-0.13379945,0.31974447,0.9380093,0.0,0.073842,-0.012274319,-0.29486468,1.0,0.9989793,-0.00819657,0.044419922,0.0,0.0,0.9833981,0.18146117,0.0,-0.045169827,-0.18127596,0.98239434,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.99294806,-0.021394344,0.11660439,0.0,0.0,0.9835813,0.18046556,0.0,-0.11855084,-0.17919292,0.9766451,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Middle,Close,1714395293.891712,0.0,744.0,-7.155636897471946,848.9137000122408,0.9882794,0.113063164,0.10256925,0.0,-0.0733715,0.94100875,-0.33033177,0.0,-0.13386689,0.31893444,0.93827516,0.0,0.07392934,-0.012132149,-0.2948286,1.0,0.998969,-0.008245858,0.04464157,0.0,0.0,0.9833651,0.18163987,0.0,-0.045396738,-0.18145262,0.98235136,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.99292064,-0.021456443,0.116825946,0.0,0.0,0.98354924,0.18064025,0.0,-0.118779965,-0.17936145,0.9765864,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Middle,Close,1714395293.891712,0.0,744.0,-6.498067720433859,846.4657334380263,0.9882478,0.113416106,0.10248621,0.0,-0.07389325,0.94135803,-0.3292186,0.0,-0.13381483,0.31777647,0.93867546,0.0,0.07400667,-0.011992011,-0.2947835,1.0,0.9989604,-0.008280352,0.0448287,0.0,0.0,0.9833654,0.18163836,0.0,-0.04558702,-0.18144952,0.9823431,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.99289924,-0.021488318,0.11700204,0.0,0.0,0.98354995,0.18063647,0.0,-0.11895892,-0.1793538,0.976566,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Middle,Close,1714395293.8917131,0.0,744.0,-5.812073845093645,844.5741163834813,0.9882506,0.11345159,0.10241931,0.0,-0.07405804,0.9416134,-0.32845032,0.0,-0.13370255,0.31700617,0.93895197,0.0,0.07408951,-0.011891501,-0.29480726,1.0,0.9989513,-0.008323507,0.045020066,0.0,0.0,0.9833348,0.18180324,0.0,-0.045783043,-0.18161261,0.9823037,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.992876,-0.021542422,0.1171883,0.0,0.0,0.9835202,0.18079798,0.0,-0.11915189,-0.17950998,0.9765137,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Middle,Close,1714395293.891714,0.0,744.0,-5.656228085437159,846.0168192372548,0.988303,0.11310554,0.10229353,0.0,-0.07369267,0.9414552,-0.32898524,0.0,-0.13351494,0.3175989,0.93877834,0.0,0.074104995,-0.011968984,-0.2948478,1.0,0.9989467,-0.00833812,0.045121185,0.0,0.0,0.9833508,0.18171723,0.0,-0.04588513,-0.18152583,0.98231506,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.9928647,-0.021549186,0.11728328,0.0,0.0,0.9835362,0.18071122,0.0,-0.11924653,-0.1794218,0.9765184,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Middle,Close,1714395293.891716,0.0,744.0,-4.935235254407868,848.0933283159113,0.9884071,0.1125302,0.101921596,0.0,-0.07313001,0.9411668,-0.3299346,0.0,-0.13305292,0.31865624,0.93848556,0.0,0.07403204,-0.012133965,-0.29483232,1.0,0.99895275,-0.008309749,0.044992235,0.0,0.0,0.9833685,0.18162125,0.0,-0.045753177,-0.18143106,0.98233867,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.9928802,-0.021514695,0.1171584,0.0,0.0,0.98355347,0.18061747,0.0,-0.11911747,-0.17933151,0.9765508,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Middle,Close,1714395293.891717,0.0,744.0,-5.796247814583967,851.3561203038598,0.98845536,0.1122173,0.10179923,0.0,-0.072702385,0.94078034,-0.33112955,0.0,-0.13292919,0.3199058,0.93807787,0.0,0.07395836,-0.012261209,-0.2947845,1.0,0.99894804,-0.0083172815,0.04509616,0.0,0.0,0.98341393,0.18137532,0.0,-0.04585674,-0.18118452,0.9823794,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.99286926,-0.02150168,0.11725233,0.0,0.0,0.9835984,0.18037184,0.0,-0.11920752,-0.17908566,0.9765847,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Top,Close,1714395298.6923552,0.0,744.0,332.728067163642,3039.5408421538946,0.9908136,0.13489802,-0.009526626,0.0,-0.092605144,0.6254636,-0.77473825,0.0,-0.098552115,0.7685035,0.63221014,0.0,0.083743595,0.00372141,-0.37480474,1.0,0.99982715,-0.006778009,0.01731284,0.0,0.0,0.9311804,0.36455888,0.0,-0.018592358,-0.36449587,0.9310195,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.99654394,-0.030200645,0.077383146,0.0,0.0,0.9315681,0.36356696,0.0,-0.083067626,-0.36231047,0.92834854,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Top,Close,1714395298.692358,0.0,744.0,331.2982020415659,3029.8168700060505,0.99075186,0.13534158,-0.009663388,0.0,-0.09308386,0.6261358,-0.77413774,0.0,-0.09872243,0.7678778,0.63294333,0.0,0.083727084,0.003689575,-0.37476245,1.0,0.9998221,-0.0068828957,0.017565409,0.0,0.0,0.93107224,0.36483485,0.0,-0.018865785,-0.36476994,0.9309066,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.9965216,-0.030320384,0.07762353,0.0,0.0,0.9314627,0.3638369,0.0,-0.083335094,-0.36257133,0.9282227,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Top,Close,1714395298.692359,0.0,744.0,330.64072849008977,3024.283209984697,0.99072486,0.13552754,-0.009828256,0.0,-0.09337153,0.62643987,-0.7738571,0.0,-0.0987221,0.76759714,0.633284,0.0,0.08376433,0.0037119596,-0.37468162,1.0,0.99981546,-0.0070106336,0.0178789,0.0,0.0,0.93098545,0.36505592,0.0,-0.01920427,-0.3649886,0.9308138,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.99649346,-0.030460438,0.0779293,0.0,0.0,0.93137914,0.3640507,0.0,-0.08367087,-0.36277413,0.9281132,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Top,Close,1714395298.69236,0.0,744.0,329.92351286875925,3019.5072869165674,0.9906491,0.13605101,-0.010236696,0.0,-0.09406735,0.6267453,-0.77352566,0.0,-0.09882311,0.76725525,0.6336825,0.0,0.08383295,0.0037410667,-0.3747505,1.0,0.99980634,-0.0071874144,0.018314974,0.0,0.0,0.9308855,0.3653109,0.0,-0.019674785,-0.3652402,0.93070525,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.9964546,-0.030648721,0.07835021,0.0,0.0,0.9312833,0.3642957,0.0,-0.084131435,-0.36300415,0.92798156,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Top,Close,1714395298.6923609,0.0,744.0,331.49868103228215,3018.398795401956,0.99076414,0.13523859,-0.0098450985,0.0,-0.0932458,0.626808,-0.7735741,0.0,-0.09844608,0.7673476,0.6336293,0.0,0.083863065,0.0037036575,-0.37457073,1.0,0.9998098,-0.0071236133,0.01815497,0.0,0.0,0.9309032,0.36526605,0.0,-0.019502532,-0.36519662,0.9307262,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.9964694,-0.0305816,0.0781888,0.0,0.0,0.93129945,0.36425456,0.0,-0.08395667,-0.3629685,0.92801136,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Top,Close,1714395298.6923618,0.0,744.0,328.0295290815549,3012.5528222951366,0.99087304,0.13447762,-0.00927606,0.0,-0.09235305,0.6271377,-0.77341384,0.0,-0.09818949,0.76721174,0.6338335,0.0,0.08388263,0.0036956014,-0.37440526,1.0,0.9997952,-0.0073973187,0.018836122,0.0,0.0,0.930795,0.36554167,0.0,-0.020236595,-0.3654668,0.9306044,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.9964089,-0.030864393,0.07884682,0.0,0.0,0.9311975,0.36451498,0.0,-0.084672496,-0.36320597,0.92785347,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Top,Close,1714395298.692363,0.0,744.0,325.3823744617109,3011.0549434920936,0.99098206,0.1337108,-0.008740976,0.0,-0.09148039,0.62744576,-0.77326787,0.0,-0.097909726,0.767094,0.6340194,0.0,0.083879255,0.0036739751,-0.3742645,1.0,0.9997855,-0.0075654346,0.019280555,0.0,0.0,0.9309004,0.365273,0.0,-0.020711726,-0.36519468,0.9307008,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.99636865,-0.03101252,0.0792949,0.0,0.0,0.93130624,0.36423725,0.0,-0.08514374,-0.36291456,0.92792434,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Top,Close,1714395298.692364,0.0,744.0,326.2267959868814,3013.597818436585,0.991122,0.13269956,-0.008265306,0.0,-0.09051367,0.6278908,-0.7730205,0.0,-0.097389765,0.7669056,0.6343274,0.0,0.083866954,0.0037062073,-0.37423342,1.0,0.99978757,-0.007513557,0.019187944,0.0,0.0,0.9311565,0.36461943,0.0,-0.02060657,-0.36454204,0.9309588,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.9963763,-0.03092485,0.07923382,0.0,0.0,0.9315604,0.36358675,0.0,-0.08505494,-0.36226922,0.9281847,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Top,Close,1714395298.692364,0.0,744.0,325.95079670858195,3026.1624435289636,0.99108505,0.13293,-0.008946304,0.0,-0.09117892,0.62777585,-0.77303547,0.0,-0.097143315,0.76695967,0.6342997,0.0,0.083831735,0.003848948,-0.3742713,1.0,0.9997823,-0.0075751017,0.01943514,0.0,0.0,0.93172914,0.3631537,0.0,-0.020859214,-0.3630747,0.9315264,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.9963536,-0.030895934,0.07952942,0.0,0.0,0.932132,0.36211866,0.0,-0.085319914,-0.36079824,0.9287331,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Top,Close,1714395298.6923652,0.0,744.0,322.97292108258864,3044.057046195653,0.991026,0.13336524,-0.009015701,0.0,-0.09153933,0.62797654,-0.7728299,0.0,-0.09740704,0.7667197,0.63454926,0.0,0.083773546,0.0040144506,-0.37420657,1.0,0.99978244,-0.007518349,0.019455295,0.0,0.0,0.9327734,0.3604631,0.0,-0.02085747,-0.3603847,0.9325705,0.0,-0.032498155,0.03171164,0.024526242,1.0,0.9963531,-0.030669127,0.07962396,0.0,0.0,0.9331707,0.35943365,0.0,-0.085326254,-0.35812283,0.9297675,0.0,0.032519195,0.03177233,0.024520129,1.0
victor,iPad Mini 6th,Down,Close,1714395303.8426352,0.0,744.0,116.23828539874141,396.2707717019742,0.9992368,0.015369676,0.03590821,0.0,-0.018492468,0.9959205,0.08831894,0.0,-0.034404334,-0.08891556,0.9954448,0.0,0.07928042,-0.0330482,-0.2864287,1.0,0.99322236,0.016866863,0.11499914,0.0,0.0,0.9894145,-0.14511691,0.0,-0.116229475,0.14413337,0.9827087,0.0,-0.032496534,0.03170761,0.024516601,1.0,0.9826634,0.026612477,0.18347837,0.0,0.0,0.98964417,-0.14354217,0.0,-0.18539831,0.14105365,0.97248715,0.0,0.03251726,0.031767536,0.024509616,1.0
victor,iPad Mini 6th,Down,Close,1714395303.842637,0.0,744.0,114.77890783759554,393.5912119698102,0.99922,0.0153718535,0.03637197,0.0,-0.01855609,0.99586815,0.08889475,0.0,-0.034855213,-0.08950035,0.9953767,0.0,0.07932507,-0.033012643,-0.28640425,1.0,0.9931863,0.016839238,0.11531339,0.0,0.0,0.98950505,-0.14449762,0.0,-0.116536416,0.14351308,0.98276305,0.0,-0.032496534,0.03170761,0.024516601,1.0,0.9826022,0.026544504,0.18381608,0.0,0.0,0.9897335,-0.1429254,0.0,-0.1857228,0.14043881,0.9725144,0.0,0.03251726,0.031767536,0.024509616,1.0
victor,iPad Mini 6th,Down,Close,1714395303.842638,0.0,744.0,114.02616731998489,393.5055643375523,0.9992137,0.015378742,0.03654716,0.0,-0.018560344,0.99591434,0.088374466,0.0,-0.03503871,-0.08898327,0.9954166,0.0,0.07938399,-0.03298245,-0.28636414,1.0,0.99314487,0.01680983,0.11567532,0.0,0.0,0.9896056,-0.14380857,0.0,-0.116890326,0.14282274,0.9828217,0.0,-0.032496534,0.03170761,0.024516601,1.0,0.98253363,0.026468573,0.18419276,0.0,0.0,0.9898322,-0.14223927,0.0,-0.18608482,0.13975489,0.97254354,0.0,0.03251726,0.031767536,0.024509616,1.0
victor,iPad Mini 6th,Down,Close,1714395303.842639,0.0,744.0,110.90705273892937,393.7413470904365,0.9992039,0.015636265,0.036705147,0.0,-0.018792966,0.9960052,0.0872958,0.0,-0.035193514,-0.08791611,0.99550605,0.0,0.0794438,-0.03297606,-0.2863042,1.0,0.9929883,0.016883718,0.117001176,0.0,0.0,0.989748,-0.14282443,0.0,-0.118213095,0.14182298,0.9828082,0.0,-0.032496534,0.03170761,0.024516601,1.0,0.98228455,0.026469972,0.18551683,0.0,0.0,0.9899737,-0.14125174,0.0,-0.18739572,0.1387494,0.97243595,0.0,0.03251726,0.031767536,0.024509616,1.0
victor,iPad Mini 6th,Down,Close,1714395303.842639,0.0,744.0,109.32693595257332,393.63451839619734,0.9992104,0.015671968,0.036508206,0.0,-0.01877467,0.9960959,0.08625619,0.0,-0.035013862,-0.08687349,0.99560386,0.0,0.079459496,-0.032934748,-0.28620398,1.0,0.992874,0.01686826,0.117968865,0.0,0.0,0.9899312,-0.14154935,0.0,-0.11916875,0.14054067,0.982877,0.0,-0.032496534,0.03170761,0.024516601,1.0,0.98210096,0.026365891,0.18650071,0.0,0.0,0.9901544,-0.13997963,0.0,-0.18835518,0.13747413,0.9724316,0.0,0.03251726,0.031767536,0.024509616,1.0
victor,iPad Mini 6th,Down,Close,1714395303.84264,0.0,744.0,110.78236895928703,394.688619884127,0.9992199,0.015872207,0.036166526,0.0,-0.018923981,0.9961443,0.08566533,0.0,-0.034667302,-0.086282894,0.99566734,0.0,0.07945981,-0.03294197,-0.2861785,1.0,0.9929057,0.016816232,0.11770858,0.0,0.0,0.9899485,-0.14142728,0.0,-0.11890373,0.14042397,0.9829256,0.0,-0.032496534,0.03170761,0.024516601,1.0,0.98214936,0.02630823,0.1862536,0.0,0.0,0.9901711,-0.13986117,0.0,-0.18810244,0.13736457,0.972496,0.0,0.03251726,0.031767536,0.024509616,1.0
victor,iPad Mini 6th,Down,Close,1714395303.8426409,0.0,744.0,110.51062501849621,392.8921532520628,0.9991978,0.01619997,0.036625575,0.0,-0.019319728,0.9960645,0.0864969,0.0,-0.03508018,-0.08713507,0.9955787,0.0,0.079460196,-0.032950398,-0.28613198,1.0,0.9929517,0.016792009,0.11732372,0.0,0.0,0.9899123,-0.14168163,0.0,-0.1185193,0.14068303,0.98293513,0.0,-0.032496534,0.03170761,0.024516601,1.0,0.9822196,0.02630487,0.1858838,0.0,0.0,0.990135,-0.14011642,0.0,-0.18773581,0.1376251,0.97253,0.0,0.03251726,0.031767536,0.024509616,1.0
victor,iPad Mini 6th,Down,Close,1714395303.8426409,0.0,744.0,110.62800539584141,392.32950141019825,0.9991697,0.016322615,0.03732992,0.0,-0.019532366,0.9959904,0.08730197,0.0,-0.035755254,-0.08795861,0.99548227,0.0,0.07947947,-0.032961696,-0.28610596,1.0,0.9930387,0.016770558,0.116588615,0.0,0.0,0.98981225,-0.14237843,0.0,-0.11778861,0.1413873,0.9829219,0.0,-0.032496534,0.03170761,0.024516601,1.0,0.9823581,0.02633346,0.18514611,0.0,0.0,0.9900361,-0.14081353,0.0,-0.18700944,0.13832931,0.97257,0.0,0.03251726,0.031767536,0.024509616,1.0
victor,iPad Mini 6th,Down,Close,1714395303.8426418,0.0,744.0,110.33099240029422,390.9469948476987,0.99914765,0.016629495,0.03778085,0.0,-0.019900713,0.9959281,0.08792747,0.0,-0.03616486,-0.08860438,0.9954103,0.0,0.07952281,-0.032989867,-0.28606185,1.0,0.9930638,0.016772931,0.116373695,0.0,0.0,0.98977226,-0.14265579,0.0,-0.11757623,0.14166632,0.98290706,0.0,-0.032496534,0.03170761,0.024516601,1.0,0.9823985,0.02635527,0.1849286,0.0,0.0,0.98999673,-0.1410903,0.0,-0.18679717,0.1386069,0.9725713,0.0,0.03251726,0.031767536,0.024509616,1.0
victor,iPad Mini 6th,Down,Close,1714395303.842643,0.0,744.0,108.0637222786588,388.44126146914454,0.99913543,0.016708268,0.038073704,0.0,-0.020019302,0.99589163,0.08831251,0.0,-0.03644164,-0.088998385,0.9953649,0.0,0.07956295,-0.032925732,-0.28594708,1.0,0.9929645,0.016794957,0.11721562,0.0,0.0,0.98989046,-0.14183407,0.0,-0.11841272,0.1408362,0.9829261,0.0,-0.032496534,0.03170761,0.024516601,1.0,0.9822393,0.026318874,0.18577737,0.0,0.0,0.99011356,-0.1402683,0.0,-0.18763238,0.13777703,0.97252846,0.0,0.03251726,0.031767536,0.024509616,1.0
